match_id,team_1,team_2,league,date,winner
ESPORTSTMNT01_2734080,Dplus KIA,Liiv SANDBOX,LCK,2022-03-02 10:32:14,Dplus KIA
ESPORTSTMNT01_2734124,Liiv SANDBOX,Dplus KIA,LCK,2022-03-02 12:17:52,Dplus KIA
ESPORTSTMNT01_2734770,Gen.G,T1,LCK,2022-03-03 06:55:53,T1
ESPORTSTMNT01_2735442,DRX,KT Rolster,LCK,2022-03-04 05:27:39,DRX
ESPORTSTMNT01_2735520,DRX,KT Rolster,LCK,2022-03-04 08:50:00,DRX
ESPORTSTMNT01_2735529,Dplus KIA,Hanwha Life Esports,LCK,2022-03-04 09:44:36,Dplus KIA
ESPORTSTMNT01_2735569,Hanwha Life Esports,Dplus KIA,LCK,2022-03-04 11:56:37,Dplus KIA
ESPORTSTMNT01_2744194,Hanwha Life Esports,BRION,LCK,2022-03-02 08:41:27,Hanwha Life Esports
ESPORTSTMNT01_2744217,BRION,Hanwha Life Esports,LCK,2022-03-02 09:33:39,BRION
ESPORTSTMNT01_2744817,Gen.G,T1,LCK,2022-03-03 08:40:29,T1
ESPORTSTMNT01_2744822,Nongshim RedForce,Kwangdong Freecs,LCK,2022-03-03 09:42:33,Kwangdong Freecs
ESPORTSTMNT01_2744887,Kwangdong Freecs,Nongshim RedForce,LCK,2022-03-03 11:39:08,Kwangdong Freecs
ESPORTSTMNT01_2770391,Kwangdong Freecs,Gen.G,LCK,2022-03-05 09:12:00,Gen.G
ESPORTSTMNT01_2770414,Gen.G,Kwangdong Freecs,LCK,2022-03-05 10:14:00,Gen.G
ESPORTSTMNT01_2770433,BRION,Nongshim RedForce,LCK,2022-03-05 11:53:00,BRION
ESPORTSTMNT01_2770483,Nongshim RedForce,BRION,LCK,2022-03-05 13:03:00,Nongshim RedForce
ESPORTSTMNT01_2770511,BRION,Nongshim RedForce,LCK,2022-03-05 14:09:00,BRION
ESPORTSTMNT01_2770975,Liiv SANDBOX,DRX,LCK,2022-03-06 08:40:55,DRX
ESPORTSTMNT01_2770993,T1,KT Rolster,LCK,2022-03-06 09:38:33,T1
ESPORTSTMNT01_2771060,KT Rolster,T1,LCK,2022-03-06 11:44:32,T1
ESPORTSTMNT01_2773026,Hanwha Life Esports,KT Rolster,LCK,2022-03-10 06:57:21,KT Rolster
ESPORTSTMNT01_2773051,KT Rolster,Hanwha Life Esports,LCK,2022-03-10 08:40:33,KT Rolster
ESPORTSTMNT01_2773053,BRION,Liiv SANDBOX,LCK,2022-03-10 09:43:23,BRION
ESPORTSTMNT01_2773097,Liiv SANDBOX,BRION,LCK,2022-03-10 11:36:10,BRION
ESPORTSTMNT01_2773445,Kwangdong Freecs,T1,LCK,2022-03-11 07:00:16,T1
ESPORTSTMNT01_2773482,Kwangdong Freecs,T1,LCK,2022-03-11 08:45:51,Kwangdong Freecs
ESPORTSTMNT01_2773491,Kwangdong Freecs,T1,LCK,2022-03-11 09:44:28,T1
ESPORTSTMNT01_2773503,Dplus KIA,Nongshim RedForce,LCK,2022-03-11 10:38:42,Dplus KIA
ESPORTSTMNT01_2780338,Gen.G,Kwangdong Freecs,LCK,2022-03-05 08:10:00,Kwangdong Freecs
ESPORTSTMNT01_2780901,Liiv SANDBOX,DRX,LCK,2022-03-06 07:15:21,DRX
