match_id,team_1,team_2,league,date,winner,gamelength,firsttower_team,firstblood_team,firstdragon_team
ESPORTSTMNT02_3156036,T1,Gen.G,LCK,2023-02-19 07:06:40,T1,1661,T1,Gen.G,Gen.G
ESPORTSTMNT02_3156083,Dplus KIA,Liiv SANDBOX,LCK,2023-02-19 10:42:38,Liiv SANDBOX,1822,Dplus KIA,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3157736,Nongshim RedForce,Gen.G,LCK,2023-02-22 08:56:06,Gen.G,2145,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT02_3158638,Nongshim RedForce,Gen.G,LCK,2023-02-22 08:05:57,Gen.G,1777,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3158788,Dplus KIA,KT Rolster,LCK,2023-02-22 11:34:07,Dplus KIA,1888,Dplus KIA,KT Rolster,Dplus KIA
ESPORTSTMNT02_3159649,KT Rolster,Dplus KIA,LCK,2023-02-22 10:42:52,Dplus KIA,1674,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3160419,Hanwha Life Esports,BRION,LCK,2023-02-23 10:09:54,Hanwha Life Esports,1818,Hanwha Life Esports,BRION,BRION
ESPORTSTMNT02_3160953,Gen.G,DRX,LCK,2023-02-24 08:07:08,Gen.G,1567,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3160975,DRX,Gen.G,LCK,2023-02-24 08:55:10,Gen.G,1629,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3160991,Dplus KIA,Kwangdong Freecs,LCK,2023-02-24 10:36:34,Dplus KIA,2190,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3161272,Hanwha Life Esports,BRION,LCK,2023-02-23 08:07:00,Hanwha Life Esports,2227,Hanwha Life Esports,Hanwha Life Esports,BRION
ESPORTSTMNT02_3161348,BRION,Hanwha Life Esports,LCK,2023-02-23 09:05:46,BRION,2557,BRION,Hanwha Life Esports,BRION
ESPORTSTMNT02_3161391,T1,Liiv SANDBOX,LCK,2023-02-23 11:40:43,T1,1841,T1,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3162355,Liiv SANDBOX,T1,LCK,2023-02-23 12:33:48,T1,1665,T1,Liiv SANDBOX,T1
ESPORTSTMNT02_3163043,Kwangdong Freecs,Dplus KIA,LCK,2023-02-24 11:35:14,Dplus KIA,2335,Kwangdong Freecs,Dplus KIA,Kwangdong Freecs
ESPORTSTMNT02_3163421,T1,KT Rolster,LCK,2023-02-25 06:04:50,T1,1433,T1,T1,T1
ESPORTSTMNT02_3163473,Nongshim RedForce,Liiv SANDBOX,LCK,2023-02-25 08:37:37,Nongshim RedForce,3107,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3163529,Nongshim RedForce,Liiv SANDBOX,LCK,2023-02-25 10:55:00,Liiv SANDBOX,1783,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3163849,BRION,DRX,LCK,2023-02-26 08:06:25,DRX,2788,BRION,DRX,BRION
ESPORTSTMNT02_3163865,Hanwha Life Esports,Kwangdong Freecs,LCK,2023-02-26 10:00:46,Hanwha Life Esports,1751,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3164423,T1,KT Rolster,LCK,2023-02-25 06:51:15,T1,1629,T1,KT Rolster,T1
ESPORTSTMNT02_3164479,Liiv SANDBOX,Nongshim RedForce,LCK,2023-02-25 09:52:22,Liiv SANDBOX,2407,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT02_3164832,DRX,BRION,LCK,2023-02-26 07:12:34,DRX,1982,DRX,BRION,DRX
ESPORTSTMNT02_3164896,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-02-26 10:52:00,Hanwha Life Esports,1762,Kwangdong Freecs,Hanwha Life Esports,Kwangdong Freecs
ESPORTSTMNT02_3165696,BRION,DRX,LCK,2023-02-26 06:05:19,BRION,2563,BRION,DRX,BRION
ESPORTSTMNT02_3213109,Hanwha Life Esports,Dplus KIA,LCK,2023-06-28 08:06:54,Dplus KIA,1976,Hanwha Life Esports,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3213439,Gen.G,OKSavingsBank BRION,LCK,2023-06-29 08:05:56,Gen.G,2715,Gen.G,Gen.G,OKSavingsBank BRION
ESPORTSTMNT02_3213452,OKSavingsBank BRION,Gen.G,LCK,2023-06-29 09:14:03,Gen.G,1862,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3213761,Nongshim RedForce,KT Rolster,LCK,2023-06-30 08:57:36,KT Rolster,1841,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT02_3213774,T1,Dplus KIA,LCK,2023-06-30 10:35:23,T1,1655,T1,Dplus KIA,T1
ESPORTSTMNT02_3214098,KT Rolster,Kwangdong Freecs,LCK,2023-06-28 10:36:57,KT Rolster,2159,KT Rolster,Kwangdong Freecs,KT Rolster
ESPORTSTMNT02_3214136,KT Rolster,Kwangdong Freecs,LCK,2023-06-28 11:38:50,KT Rolster,1562,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT02_3214430,DRX,Liiv SANDBOX,LCK,2023-06-29 11:55:14,DRX,1743,DRX,DRX,DRX
ESPORTSTMNT02_3214449,Liiv SANDBOX,DRX,LCK,2023-06-29 12:46:12,DRX,2404,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3214964,OKSavingsBank BRION,DRX,LCK,2023-07-01 06:06:02,OKSavingsBank BRION,2052,OKSavingsBank BRION,OKSavingsBank BRION,DRX
ESPORTSTMNT02_3214984,DRX,OKSavingsBank BRION,LCK,2023-07-01 07:01:19,DRX,1735,DRX,DRX,DRX
ESPORTSTMNT02_3215087,Hanwha Life Esports,Dplus KIA,LCK,2023-06-28 09:01:22,Dplus KIA,1629,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3215424,DRX,Liiv SANDBOX,LCK,2023-06-29 10:52:26,Liiv SANDBOX,2464,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3216219,KT Rolster,Nongshim RedForce,LCK,2023-06-30 08:06:40,KT Rolster,1704,KT Rolster,KT Rolster,Nongshim RedForce
ESPORTSTMNT02_3216293,Dplus KIA,T1,LCK,2023-06-30 11:25:04,T1,1810,T1,T1,Dplus KIA
ESPORTSTMNT02_3216537,OKSavingsBank BRION,DRX,LCK,2023-07-01 07:52:10,OKSavingsBank BRION,1974,DRX,OKSavingsBank BRION,DRX
ESPORTSTMNT02_3216741,Hanwha Life Esports,Gen.G,LCK,2023-07-02 06:59:37,Gen.G,1718,Gen.G,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3216786,Nongshim RedForce,T1,LCK,2023-07-02 10:21:07,T1,1692,T1,T1,T1
ESPORTSTMNT02_3217044,Kwangdong Freecs,Liiv SANDBOX,LCK,2023-07-01 09:32:15,Kwangdong Freecs,1627,Liiv SANDBOX,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3217077,Liiv SANDBOX,Kwangdong Freecs,LCK,2023-07-01 10:21:43,Kwangdong Freecs,2214,Liiv SANDBOX,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3217234,Gen.G,Hanwha Life Esports,LCK,2023-07-02 06:06:55,Gen.G,1741,Gen.G,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3217260,T1,Nongshim RedForce,LCK,2023-07-02 08:35:57,Nongshim RedForce,2069,T1,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT02_3217733,Dplus KIA,Kwangdong Freecs,LCK,2023-07-05 08:59:12,Dplus KIA,1800,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3217738,DRX,T1,LCK,2023-07-05 10:34:52,DRX,1879,T1,DRX,T1
ESPORTSTMNT02_3217759,T1,DRX,LCK,2023-07-05 11:28:41,DRX,1950,DRX,T1,DRX
ESPORTSTMNT02_3217854,Liiv SANDBOX,Gen.G,LCK,2023-07-06 10:35:48,Gen.G,1860,Gen.G,Gen.G,Liiv SANDBOX
ESPORTSTMNT02_3217904,OKSavingsBank BRION,KT Rolster,LCK,2023-07-07 08:06:22,KT Rolster,1837,KT Rolster,OKSavingsBank BRION,KT Rolster
ESPORTSTMNT02_3217922,Dplus KIA,DRX,LCK,2023-07-07 10:40:48,Dplus KIA,1533,Dplus KIA,DRX,Dplus KIA
ESPORTSTMNT02_3217939,DRX,Dplus KIA,LCK,2023-07-07 11:27:39,Dplus KIA,1496,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3217961,T1,Gen.G,LCK,2023-07-08 06:05:28,Gen.G,1606,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3217972,Gen.G,T1,LCK,2023-07-08 06:53:01,Gen.G,1747,Gen.G,T1,T1
ESPORTSTMNT02_3217976,Nongshim RedForce,Liiv SANDBOX,LCK,2023-07-08 08:36:52,Nongshim RedForce,2061,Liiv SANDBOX,Nongshim RedForce,Liiv SANDBOX
ESPORTSTMNT02_3218220,T1,Nongshim RedForce,LCK,2023-07-02 09:32:39,T1,1610,T1,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT02_3218856,OKSavingsBank BRION,KT Rolster,LCK,2023-07-07 08:59:07,KT Rolster,1958,OKSavingsBank BRION,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT02_3218962,KT Rolster,OKSavingsBank BRION,LCK,2023-07-09 06:05:14,KT Rolster,1752,OKSavingsBank BRION,KT Rolster,OKSavingsBank BRION
ESPORTSTMNT02_3218971,OKSavingsBank BRION,KT Rolster,LCK,2023-07-09 06:56:45,KT Rolster,1912,OKSavingsBank BRION,OKSavingsBank BRION,KT Rolster
ESPORTSTMNT02_3219173,Dplus KIA,Kwangdong Freecs,LCK,2023-07-05 08:07:48,Dplus KIA,1805,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3219287,Nongshim RedForce,Hanwha Life Esports,LCK,2023-07-06 08:05:31,Hanwha Life Esports,1466,Hanwha Life Esports,Hanwha Life Esports,Nongshim RedForce
ESPORTSTMNT02_3219293,Nongshim RedForce,Hanwha Life Esports,LCK,2023-07-06 08:52:58,Hanwha Life Esports,1419,Nongshim RedForce,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3219312,Liiv SANDBOX,Gen.G,LCK,2023-07-06 11:27:41,Gen.G,1428,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3219429,Liiv SANDBOX,Nongshim RedForce,LCK,2023-07-08 09:34:31,Nongshim RedForce,2336,Liiv SANDBOX,Liiv SANDBOX,Nongshim RedForce
ESPORTSTMNT02_3219458,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-07-09 08:38:24,Hanwha Life Esports,2131,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3219628,Dplus KIA,Liiv SANDBOX,LCK,2023-07-12 09:06:53,Dplus KIA,2042,Liiv SANDBOX,Dplus KIA,Liiv SANDBOX
ESPORTSTMNT02_3219631,Gen.G,Nongshim RedForce,LCK,2023-07-12 10:44:50,Gen.G,1373,Gen.G,Gen.G,Nongshim RedForce
ESPORTSTMNT02_3219719,Hanwha Life Esports,KT Rolster,LCK,2023-07-13 08:07:55,KT Rolster,1572,KT Rolster,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3219737,Hanwha Life Esports,KT Rolster,LCK,2023-07-13 08:56:35,Hanwha Life Esports,1811,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3219742,KT Rolster,Hanwha Life Esports,LCK,2023-07-13 09:49:34,KT Rolster,1844,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT02_3219750,OKSavingsBank BRION,Kwangdong Freecs,LCK,2023-07-13 11:26:48,OKSavingsBank BRION,2055,OKSavingsBank BRION,Kwangdong Freecs,OKSavingsBank BRION
ESPORTSTMNT02_3219771,Kwangdong Freecs,OKSavingsBank BRION,LCK,2023-07-13 12:23:45,Kwangdong Freecs,2058,OKSavingsBank BRION,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3219847,T1,Nongshim RedForce,LCK,2023-07-14 09:04:55,T1,1680,T1,T1,T1
ESPORTSTMNT02_3219915,Kwangdong Freecs,Liiv SANDBOX,LCK,2023-07-15 06:55:08,Liiv SANDBOX,1453,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3219921,Hanwha Life Esports,OKSavingsBank BRION,LCK,2023-07-15 08:36:54,OKSavingsBank BRION,1807,OKSavingsBank BRION,Hanwha Life Esports,OKSavingsBank BRION
ESPORTSTMNT02_3219940,Hanwha Life Esports,OKSavingsBank BRION,LCK,2023-07-15 09:29:06,Hanwha Life Esports,1954,Hanwha Life Esports,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT02_3220043,Kwangdong Freecs,Hanwha Life Esports,LCK,2023-07-09 09:35:58,Hanwha Life Esports,2674,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3220410,T1,Nongshim RedForce,LCK,2023-07-14 08:05:38,T1,2280,T1,Nongshim RedForce,T1
ESPORTSTMNT02_3220426,DRX,Gen.G,LCK,2023-07-14 10:41:16,Gen.G,1974,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3220450,DRX,Gen.G,LCK,2023-07-14 11:36:42,Gen.G,1667,Gen.G,Gen.G,Gen.G
ESPORTSTMNT02_3220488,Kwangdong Freecs,Liiv SANDBOX,LCK,2023-07-15 06:06:07,Liiv SANDBOX,1605,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3220527,OKSavingsBank BRION,Hanwha Life Esports,LCK,2023-07-15 10:23:34,Hanwha Life Esports,1987,Hanwha Life Esports,OKSavingsBank BRION,Hanwha Life Esports
ESPORTSTMNT02_3220608,KT Rolster,DRX,LCK,2023-07-16 09:01:54,KT Rolster,1611,DRX,KT Rolster,DRX
ESPORTSTMNT02_3220839,Liiv SANDBOX,Hanwha Life Esports,LCK,2023-07-19 10:46:28,Hanwha Life Esports,1745,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3220856,Liiv SANDBOX,Hanwha Life Esports,LCK,2023-07-19 11:37:32,Hanwha Life Esports,2050,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT02_3220910,Gen.G,Kwangdong Freecs,LCK,2023-07-20 09:18:37,Gen.G,1859,Kwangdong Freecs,Gen.G,Kwangdong Freecs
ESPORTSTMNT02_3220950,Dplus KIA,OKSavingsBank BRION,LCK,2023-07-21 08:55:59,Dplus KIA,1851,OKSavingsBank BRION,OKSavingsBank BRION,Dplus KIA
ESPORTSTMNT02_3220958,Hanwha Life Esports,T1,LCK,2023-07-21 11:32:06,Hanwha Life Esports,1478,Hanwha Life Esports,Hanwha Life Esports,T1
ESPORTSTMNT02_3220999,Gen.G,KT Rolster,LCK,2023-07-22 06:06:34,KT Rolster,1644,Gen.G,KT Rolster,KT Rolster
ESPORTSTMNT02_3221133,Liiv SANDBOX,Dplus KIA,LCK,2023-07-12 08:06:54,Dplus KIA,2214,Dplus KIA,Liiv SANDBOX,Dplus KIA
ESPORTSTMNT02_3221167,Nongshim RedForce,Gen.G,LCK,2023-07-12 11:29:17,Gen.G,1420,Gen.G,Nongshim RedForce,Gen.G
ESPORTSTMNT02_3221300,OKSavingsBank BRION,Kwangdong Freecs,LCK,2023-07-13 13:20:25,OKSavingsBank BRION,1803,OKSavingsBank BRION,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT02_3221546,Dplus KIA,T1,LCK,2023-07-16 06:06:11,Dplus KIA,2584,Dplus KIA,T1,Dplus KIA
ESPORTSTMNT02_3221581,DRX,KT Rolster,LCK,2023-07-16 09:51:12,DRX,2086,KT Rolster,KT Rolster,DRX
ESPORTSTMNT02_3221591,KT Rolster,DRX,LCK,2023-07-16 10:48:43,KT Rolster,1801,DRX,DRX,KT Rolster
ESPORTSTMNT02_3221775,Dplus KIA,KT Rolster,LCK,2023-07-19 08:06:12,KT Rolster,1866,Dplus KIA,KT Rolster,KT Rolster
ESPORTSTMNT02_3221852,Kwangdong Freecs,Gen.G,LCK,2023-07-20 08:06:34,Gen.G,2954,Kwangdong Freecs,Gen.G,Gen.G
ESPORTSTMNT02_3221863,DRX,Nongshim RedForce,LCK,2023-07-20 10:54:29,Nongshim RedForce,1983,DRX,Nongshim RedForce,DRX
ESPORTSTMNT02_3221896,OKSavingsBank BRION,Dplus KIA,LCK,2023-07-21 08:06:26,OKSavingsBank BRION,1674,OKSavingsBank BRION,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT02_3221926,T1,Hanwha Life Esports,LCK,2023-07-21 12:18:02,Hanwha Life Esports,2190,Hanwha Life Esports,T1,Hanwha Life Esports
ESPORTSTMNT02_3221956,Gen.G,KT Rolster,LCK,2023-07-22 06:57:07,KT Rolster,1568,KT Rolster,Gen.G,KT Rolster
ESPORTSTMNT02_3221958,Nongshim RedForce,Kwangdong Freecs,LCK,2023-07-22 08:37:10,Nongshim RedForce,2087,Kwangdong Freecs,Kwangdong Freecs,Nongshim RedForce
ESPORTSTMNT02_3221974,Nongshim RedForce,Kwangdong Freecs,LCK,2023-07-22 10:25:57,Nongshim RedForce,1943,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT02_3222016,T1,Dplus KIA,LCK,2023-07-16 07:11:26,Dplus KIA,2470,Dplus KIA,Dplus KIA,Dplus KIA
ESPORTSTMNT02_3222220,Dplus KIA,KT Rolster,LCK,2023-07-19 08:59:14,KT Rolster,2150,Dplus KIA,KT Rolster,KT Rolster
ESPORTSTMNT02_3222295,DRX,Nongshim RedForce,LCK,2023-07-20 11:49:21,DRX,1911,DRX,DRX,DRX
ESPORTSTMNT02_3222301,Nongshim RedForce,DRX,LCK,2023-07-20 12:43:14,Nongshim RedForce,1876,DRX,Nongshim RedForce,DRX
ESPORTSTMNT02_3222337,OKSavingsBank BRION,Dplus KIA,LCK,2023-07-21 09:48:08,Dplus KIA,2007,OKSavingsBank BRION,Dplus KIA,OKSavingsBank BRION
ESPORTSTMNT02_3222394,Kwangdong Freecs,Nongshim RedForce,LCK,2023-07-22 09:33:47,Kwangdong Freecs,1848,Kwangdong Freecs,Kwangdong Freecs,Kwangdong Freecs
ESPORTSTMNT02_3222438,OKSavingsBank BRION,T1,LCK,2023-07-23 08:00:50,OKSavingsBank BRION,1844,OKSavingsBank BRION,OKSavingsBank BRION,OKSavingsBank BRION
ESPORTSTMNT02_3223058,T1,OKSavingsBank BRION,LCK,2023-07-23 07:08:48,T1,1897,T1,T1,T1
ESPORTSTMNT02_3223070,Liiv SANDBOX,DRX,LCK,2023-07-23 09:41:34,Liiv SANDBOX,1652,Liiv SANDBOX,Liiv SANDBOX,DRX
ESPORTSTMNT02_3223073,DRX,Liiv SANDBOX,LCK,2023-07-23 10:31:04,Liiv SANDBOX,1761,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT02_3224004,T1,OKSavingsBank BRION,LCK,2023-07-23 06:05:35,OKSavingsBank BRION,2475,OKSavingsBank BRION,T1,T1
ESPORTSTMNT03_3089368,Nongshim RedForce,Dplus KIA,LCK,2023-01-25 08:07:46,Dplus KIA,1915,Dplus KIA,Nongshim RedForce,Dplus KIA
ESPORTSTMNT03_3089607,Gen.G,BRION,LCK,2023-01-26 08:06:29,Gen.G,1859,Gen.G,Gen.G,Gen.G
ESPORTSTMNT03_3089931,DRX,Nongshim RedForce,LCK,2023-01-27 09:05:44,Nongshim RedForce,1503,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT03_3090319,Dplus KIA,Nongshim RedForce,LCK,2023-01-25 09:02:11,Dplus KIA,2024,Dplus KIA,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT03_3090322,Liiv SANDBOX,KT Rolster,LCK,2023-01-25 10:37:03,Liiv SANDBOX,2384,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3090339,Liiv SANDBOX,KT Rolster,LCK,2023-01-25 12:33:15,Liiv SANDBOX,1880,KT Rolster,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3090562,BRION,Gen.G,LCK,2023-01-26 08:59:47,Gen.G,1846,Gen.G,Gen.G,BRION
ESPORTSTMNT03_3090563,T1,Kwangdong Freecs,LCK,2023-01-26 10:36:11,T1,1547,T1,T1,T1
ESPORTSTMNT03_3090572,Kwangdong Freecs,T1,LCK,2023-01-26 11:27:58,T1,1498,T1,T1,T1
ESPORTSTMNT03_3090837,DRX,Nongshim RedForce,LCK,2023-01-27 08:08:13,DRX,2142,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT03_3090868,Nongshim RedForce,DRX,LCK,2023-01-27 09:52:27,Nongshim RedForce,1677,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce
ESPORTSTMNT03_3090903,Hanwha Life Esports,KT Rolster,LCK,2023-01-27 12:22:09,KT Rolster,1828,KT Rolster,KT Rolster,KT Rolster
ESPORTSTMNT03_3091336,KT Rolster,Liiv SANDBOX,LCK,2023-01-25 11:40:01,KT Rolster,1932,KT Rolster,KT Rolster,Liiv SANDBOX
ESPORTSTMNT03_3091907,Hanwha Life Esports,KT Rolster,LCK,2023-01-27 11:28:00,KT Rolster,1861,Hanwha Life Esports,KT Rolster,Hanwha Life Esports
ESPORTSTMNT03_3092329,BRION,Liiv SANDBOX,LCK,2023-01-28 09:37:27,BRION,1934,BRION,BRION,BRION
ESPORTSTMNT03_3092334,BRION,Liiv SANDBOX,LCK,2023-01-28 10:32:12,Liiv SANDBOX,2870,BRION,Liiv SANDBOX,BRION
ESPORTSTMNT03_3092604,Kwangdong Freecs,DRX,LCK,2023-01-29 09:46:45,DRX,2547,DRX,DRX,Kwangdong Freecs
ESPORTSTMNT03_3093250,T1,Dplus KIA,LCK,2023-01-28 06:06:48,Dplus KIA,2160,Dplus KIA,Dplus KIA,T1
ESPORTSTMNT03_3093271,T1,Dplus KIA,LCK,2023-01-28 07:05:17,T1,2109,T1,Dplus KIA,T1
ESPORTSTMNT03_3093537,Hanwha Life Esports,Gen.G,LCK,2023-01-29 06:05:44,Gen.G,2200,Gen.G,Gen.G,Hanwha Life Esports
ESPORTSTMNT03_3093557,Gen.G,Hanwha Life Esports,LCK,2023-01-29 07:06:17,Hanwha Life Esports,2264,Gen.G,Gen.G,Gen.G
ESPORTSTMNT03_3093593,Kwangdong Freecs,DRX,LCK,2023-01-29 10:53:20,DRX,1767,DRX,DRX,DRX
ESPORTSTMNT03_3094238,Dplus KIA,T1,LCK,2023-01-28 08:03:32,T1,1641,T1,Dplus KIA,T1
ESPORTSTMNT03_3094264,BRION,Liiv SANDBOX,LCK,2023-01-28 11:44:05,Liiv SANDBOX,1730,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3094541,Gen.G,Hanwha Life Esports,LCK,2023-01-29 08:07:58,Gen.G,2025,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports
ESPORTSTMNT03_3095781,Gen.G,Dplus KIA,LCK,2023-02-01 10:36:55,Gen.G,2097,Gen.G,Dplus KIA,Dplus KIA
ESPORTSTMNT03_3096700,Nongshim RedForce,Liiv SANDBOX,LCK,2023-02-01 09:00:30,Liiv SANDBOX,1766,Nongshim RedForce,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3096742,Gen.G,Dplus KIA,LCK,2023-02-01 11:35:56,Gen.G,1796,Gen.G,Dplus KIA,Gen.G
ESPORTSTMNT03_3097664,Liiv SANDBOX,Nongshim RedForce,LCK,2023-02-01 08:07:44,Liiv SANDBOX,1903,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3098196,DRX,BRION,LCK,2023-02-02 08:06:47,BRION,1931,DRX,BRION,BRION
ESPORTSTMNT03_3098225,DRX,BRION,LCK,2023-02-02 09:50:35,BRION,1707,BRION,BRION,BRION
ESPORTSTMNT03_3098229,Hanwha Life Esports,T1,LCK,2023-02-02 11:23:16,T1,2601,T1,T1,Hanwha Life Esports
ESPORTSTMNT03_3098275,Hanwha Life Esports,T1,LCK,2023-02-02 13:31:50,Hanwha Life Esports,1677,T1,T1,Hanwha Life Esports
ESPORTSTMNT03_3098573,KT Rolster,Kwangdong Freecs,LCK,2023-02-03 08:06:08,Kwangdong Freecs,2078,KT Rolster,KT Rolster,Kwangdong Freecs
ESPORTSTMNT03_3098646,Gen.G,Liiv SANDBOX,LCK,2023-02-03 10:36:21,Liiv SANDBOX,2134,Liiv SANDBOX,Liiv SANDBOX,Liiv SANDBOX
ESPORTSTMNT03_3098932,Hanwha Life Esports,DRX,LCK,2023-02-04 07:53:01,Hanwha Life Esports,2278,DRX,Hanwha Life Esports,DRX
